rollout/ep_len_mean,time/total_timesteps,time/episodes,time/time_elapsed,time/fps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates,train/learning_rate
2147.34,2084764,960,2734,762,0.05,-318.0082,0.03730122745037079,508690,0.0001
2146.29,2093311,964,2756,759,0.05,-317.5485,0.028629120439291,510827,0.0001
2146.27,2101913,968,2778,756,0.05,-317.6039,0.02999921888113022,512978,0.0001
2145.29,2110437,972,2799,753,0.05,-316.94230000000005,0.05121414363384247,515109,0.0001
2145.07,2119104,976,2820,751,0.05,-316.56,0.06699617207050323,517275,0.0001
2145.51,2127700,980,2839,749,0.05,-315.57480000000004,0.026122892275452614,519424,0.0001
2145.92,2136330,984,2858,747,0.05,-315.6547,0.02279377169907093,521582,0.0001
2148.47,2145049,988,2878,745,0.05,-316.9879,0.053987763822078705,523762,0.0001
2148.12,2153574,992,2896,743,0.05,-317.368,0.023954985663294792,525893,0.0001
2149.13,2162115,996,2914,741,0.05,-317.7887,0.03617510572075844,528028,0.0001
2149.21,2170738,1000,2930,740,0.05,-317.5348,0.06125903129577637,530184,0.0001
2148.38,2179385,1004,2951,738,0.05,-317.80240000000003,0.04272885248064995,532346,0.0001
2148.32,2188045,1008,2982,733,0.05,-317.4631,0.030611980706453323,534511,0.0001
2148.8,2196597,1012,3004,731,0.05,-317.55930000000006,0.03389732167124748,536649,0.0001
2148.62,2205140,1016,3024,729,0.05,-318.1239,0.04614286124706268,538784,0.0001
2149.44,2213807,1020,3049,726,0.05,-318.4851,0.02965974248945713,540951,0.0001
2151.11,2222452,1024,3076,722,0.05,-318.9723,0.03346848115324974,543112,0.0001
2152.39,2231113,1028,3101,719,0.05,-319.9099,0.03832235187292099,545278,0.0001
2152.45,2239722,1032,3122,717,0.05,-319.321,0.03753489628434181,547430,0.0001
2150.98,2248304,1036,3140,715,0.05,-319.4147,0.017975304275751114,549575,0.0001
2150.13,2256808,1040,3158,714,0.05,-319.3033,0.03602048382163048,551701,0.0001
2149.82,2265453,1044,3178,712,0.05,-318.19860000000006,0.029851660132408142,553863,0.0001
2150.57,2274075,1048,3194,711,0.05,-319.0584,0.03432194143533707,556018,0.0001
2150.08,2282603,1052,3212,710,0.05,-320.1685,0.0236574187874794,558150,0.0001
2148.28,2291142,1056,3229,709,0.05,-320.70129999999995,0.021485069766640663,560285,0.0001
2150.66,2299830,1060,3246,708,0.05,-321.1696,0.03742716461420059,562457,0.0001
2151.58,2308469,1064,3265,707,0.05,-321.0235,0.035403747111558914,564617,0.0001
